"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",182,144.888888888889,106.111111111111,84.6666666666667,79.5555555555556,89.7777777777778,105.111111111111,112.666666666667,114.333333333333,117.444444444444,113.333333333333,101.333333333333,99.5555555555556,99,112.444444444444,98.7777777777778,97.3333333333333,102.888888888889,109.777777777778,114.222222222222,112.666666666667,114.222222222222,120.444444444444,127.666666666667
"2",128.777777777778,134.888888888889,133.333333333333,137,137.111111111111,142.777777777778,143.333333333333,149.333333333333,144.777777777778,129.222222222222,129.888888888889,138.777777777778,129.111111111111,125.444444444444,121.666666666667,113.555555555556,123,149.777777777778,147.111111111111,123.333333333333,104,105.555555555556,116.111111111111,126.888888888889
"3",123.333333333333,111.555555555556,105.666666666667,105.333333333333,104.333333333333,99.1111111111111,95.8888888888889,94,97.5555555555556,96.5555555555556,94.2222222222222,87.2222222222222,76.7777777777778,59.4444444444444,49.4444444444444,46.2222222222222,51.6666666666667,57.6666666666667,74.7777777777778,78.2222222222222,80.3333333333333,86,93.7777777777778,104.888888888889
"4",106.111111111111,127.222222222222,133,104.333333333333,66,50.5555555555556,50.5555555555556,60.7777777777778,66.3333333333333,76.7777777777778,75.3333333333333,62.7777777777778,46,31.8888888888889,21.1111111111111,15.2222222222222,15.4444444444444,19.3333333333333,31.2222222222222,33.2222222222222,33.1111111111111,38.5555555555556,45,49.5555555555556
"5",56.1111111111111,44,35.7777777777778,26.3333333333333,21.4444444444444,25.3333333333333,28.8888888888889,34.4444444444444,37.8653087439215,47.6430865216992,54.8888888888889,48.2222222222222,30.4444444444444,23.6666666666667,22.3333333333333,26,35.7777777777778,47.7777777777778,68.3333333333333,85.3333333333333,101.444444444444,90.7777777777778,80.2222222222222,51.9177231209627
"6",61.7777777777778,60.1111111111111,66.5555555555556,70.4444444444444,83,72.5555555555556,60.3333333333333,55.1111111111111,53.3333333333333,68.3333333333333,64.1111111111111,31.3333333333333,26.1111111111111,26.3333333333333,29.5555555555556,29.4444444444444,28.6666666666667,35.2222222222222,60.8888888888889,65.5555555555556,71.5555555555556,76.4444444444444,80,75.420864299477
"7",132.333333333333,133.444444444444,117.111111111111,75.4444444444444,58.8888888888889,51.5555555555556,48.5555555555556,54.2222222222222,86.2222222222222,105.111111111111,77.2222222222222,61.6666666666667,45,37.4444444444444,37.7777777777778,37.5555555555556,47.5555555555556,64.5555555555556,91.7777777777778,117,125.444444444444,120.888888888889,105.444444444444,102.777777777778
"8",103.444444444444,102.666666666667,77.2222222222222,54.7777777777778,41,30.5555555555556,37.4444444444444,42,43.3333333333333,44.2222222222222,34.2222222222222,31.6666666666667,30.4444444444444,28.6666666666667,29.3333333333333,35.7777777777778,40.5555555555556,50.8888888888889,82.2222222222222,98,120.666666666667,116.555555555556,125.111111111111,120.444444444444
"9",121.444444444444,119.222222222222,119.222222222222,114.555555555556,114.444444444444,111.777777777778,119.666666666667,147.444444444444,164.666666666667,180.666666666667,198.777777777778,190.777777777778,149.333333333333,108,69.7777777777778,73.8888888888889,77,82.2222222222222,88.7524669998718,103.752466999872,111.111111111111,89,77.5555555555556,69
"10",68,73.8888888888889,83.8888888888889,87.7777777777778,53.4444444444444,35.2222222222222,32.4444444444444,29.6666666666667,32.5555555555556,36.6666666666667,26.8888888888889,29.7777777777778,30.8888888888889,31.1111111111111,25.3333333333333,25.3333333333333,24.5555555555556,30.7777777777778,51.2222222222222,73.3333333333333,81.8888888888889,118.666666666667,131.111111111111,140.444444444444
"11",159.333333333333,175.555555555556,167,115,92.7777777777778,77.6666666666667,65,76.5555555555556,86.5555555555556,109,81.6666666666667,31,22.4444444444444,22.4444444444444,22.2222222222222,24,24.6666666666667,26.2222222222222,32.6666666666667,53.6666666666667,68.2222222222222,96.7777777777778,95.6666666666667,113
"12",115.888888888889,118.111111111111,126.333333333333,117.777777777778,115.111111111111,105.222222222222,92.8888888888889,107.666666666667,125.222222222222,140.888888888889,109.222222222222,81,48.6666666666667,34,25.4444444444444,23.2222222222222,29,39.4444444444444,69.5555555555556,91.3333333333333,98.4444444444444,106.777777777778,105.555555555556,101.444444444444
"13",92.6666666666667,89.3333333333333,88.4444444444444,89.4444444444444,79,56.1111111111111,39.4444444444444,34.1111111111111,36.2222222222222,46.8888888888889,36.6666666666667,21.1111111111111,22.1111111111111,23.1111111111111,20.8888888888889,18.7777777777778,23.2222222222222,38.2222222222222,51.0875309661437,88.1111111111111,114,97.3333333333333,102.111111111111,101.444444444444
"14",108,109.555555555556,114,115,110,114.111111111111,124.666666666667,137.111111111111,153.444444444444,180.111111111111,199.333333333333,173.111111111111,84.5555555555556,63.6666666666667,38.6666666666667,35.2222222222222,39.2222222222222,51.7777777777778,67.8888888888889,74.8888888888889,103,130.222222222222,122,116
"15",140.222222222222,132.666666666667,129.222222222222,130.555555555556,130,123.111111111111,115.333333333333,111.444444444444,111.777777777778,120.888888888889,123.333333333333,115.111111111111,108.555555555556,92.6666666666667,75.8888888888889,70.8888888888889,73.8888888888889,92.6666666666667,101.888888888889,126.555555555556,140.666666666667,139.555555555556,135.222222222222,126.111111111111
"16",129.777777777778,139.111111111111,139.111111111111,132.222222222222,116.888888888889,111.222222222222,110.222222222222,115.222222222222,130.111111111111,128.666666666667,121,123.777777777778,124.444444444444,113,91.4444444444444,83.3333333333333,83.8888888888889,84.3333333333333,86.3333333333333,94.6666666666667,111.888888888889,119.666666666667,122.777777777778,127.555555555556
"17",127.777777777778,120,115.222222222222,110.888888888889,101.888888888889,92.1111111111111,90.3333333333333,86.4444444444444,75.5555555555556,65.4444444444444,63.6666666666667,56.2222222222222,40.2222222222222,30.4444444444444,28,27.6666666666667,30.2222222222222,38.5555555555556,42.5555555555556,40.3333333333333,38.5555555555556,35.3333333333333,30.1111111111111,31.2222222222222
"18",30.8888888888889,29.4444444444444,28.4444444444444,29.8888888888889,31.4444444444444,30.3333333333333,34,35.2222222222222,56.5555555555556,55.8653087439215,44.4444444444444,22.2222222222222,20.1111111111111,19.1111111111111,16.4444444444444,14.5555555555556,14.7777777777778,19.3333333333333,28.2222222222222,39,41.4444444444444,40,30.8888888888889,28.4444444444444
"19",33.3333333333333,38.8888888888889,43,47.1111111111111,43.4444444444444,40.6666666666667,44.3333333333333,50,66.6666666666667,75.2222222222222,57.2222222222222,44.7777777777778,37.7777777777778,30.4444444444444,28.4444444444444,24.1111111111111,20.8888888888889,24.6666666666667,35,45.7777777777778,45,45.8888888888889,45.4444444444444,49.2222222222222
"20",54.5555555555556,58.3333333333333,65.7777777777778,73.3333333333333,88.1111111111111,106.888888888889,135.333333333333,158.111111111111,185.444444444444,177.888888888889,162.777777777778,124.111111111111,71.8888888888889,50,36.4444444444444,31.6666666666667,33.6666666666667,44.3333333333333,55.7777777777778,65.5555555555556,70.3333333333333,74.6666666666667,74.8319219554563,107
"21",116.111111111111,116.666666666667,112,114.777777777778,127.666666666667,138.111111111111,155.333333333333,173.777777777778,177.666666666667,159,131.222222222222,105.777777777778,74,56.5555555555556,48.8888888888889,47.7777777777778,49,74.7777777777778,97.3333333333333,94.1111111111111,89,90.3333333333333,103.888888888889,104.666666666667
"22",102.222222222222,99.2222222222222,109.222222222222,120.555555555556,123.444444444444,128,122.444444444444,108.777777777778,98,90.8888888888889,62.5555555555556,56.3333333333333,47.2222222222222,41.6666666666667,32.8888888888889,23.7777777777778,18.5555555555556,19.6666666666667,28,29.4444444444444,24.5555555555556,23.6666666666667,24.3333333333333,25.3333333333333
"23",23,19.8888888888889,14.5555555555556,13,12.7777777777778,14.8888888888889,14.6666666666667,21,27.1111111111111,29.4444444444444,28.3333333333333,25.8888888888889,25.3333333333333,23.7777777777778,23.1111111111111,23.7777777777778,22.3333333333333,25.4444444444444,35.5555555555556,38.8888888888889,40.7777777777778,41.1111111111111,42.5555555555556,47.4444444444444
"24",45.7777777777778,34.4444444444444,26.1111111111111,19,17.3333333333333,17,18.4444444444444,29.6666666666667,46.5555555555556,51.3333333333333,49.2222222222222,51.2222222222222,49.6666666666667,47.1969114443163,47.6413558887607,46.4191336665385,47.3080225554274,53.7524669998718,66.9746892220941,83.4444444444444,85,84.4444444444444,88.4444444444444,104.111111111111
"25",111,114,109.888888888889,114.555555555556,116.777777777778,115,114,122.888888888889,142.666666666667,158.888888888889,154.333333333333,115.666666666667,73.1111111111111,51.2222222222222,39.4444444444444,37.6666666666667,41.2222222222222,43.3333333333333,56.3333333333333,61,66.3333333333333,73.7777777777778,75.5555555555556,82.7777777777778
"26",85.4444444444444,89.3333333333333,94.7777777777778,102.666666666667,118,116.666666666667,133.444444444444,146.222222222222,163.222222222222,163.641355888761,163.555555555556,117.666666666667,59.8888888888889,37.2222222222222,31.5555555555556,25.7777777777778,25,31.3333333333333,40.8888888888889,53.4444444444444,67,81.3333333333333,82.7777777777778,86.5555555555556
"27",93.6666666666667,93,91.8888888888889,93,92.5555555555556,93.6666666666667,93.8888888888889,93.7777777777778,107,140.777777777778,121.111111111111,115.333333333333,67.1111111111111,45.8888888888889,40.8888888888889,32.7777777777778,28.2222222222222,30.4444444444444,41,63,79.8888888888889,83.4444444444444,93.5555555555556,90.3333333333333
"28",105.111111111111,118.222222222222,123.444444444444,124.555555555556,117.555555555556,110.222222222222,103.333333333333,108.222222222222,113.777777777778,131,166.666666666667,173.111111111111,164.777777777778,154.111111111111,143.444444444444,127.111111111111,112.666666666667,63.1111111111111,50.2222222222222,44.3333333333333,49.6666666666667,54.1111111111111,59.5555555555556,60.4444444444444
"29",53.3080225554274,50.863578110983,51.9746892220941,49.3080225554274,48.0858003332052,47.7524669998718,51.0858003332052,62.6413558887607,71.6666666666667,70.7777777777778,64.8888888888889,52.2222222222222,44.5555555555556,41.2222222222222,34.4444444444444,30.1111111111111,30,29.7777777777778,31.5555555555556,32.4444444444444,39.4444444444444,40.7777777777778,46.1111111111111,51.8888888888889
